cbcl-plus-031,PRSC Error:
version_declaration-021,Expected executing the XPath "xquery version "2.0"; 1.2" to resolve to one of the expected results  but got System.Exception: PRSC Error:
K-gMonthEQ-8,Type casting to XsGMonth has not been implemented yet.
cbcl-min-015,PRSC Error:
K2-SeqExprCast-249,Assert.Throws() Failure
CastableAs505,PRSC Error:
fn-outermost-017,Value was either too large or too small for an Int32.
fn-min-17,PRSC Error:
extvardeclwithouttype-14,Expected executing the XPath "declare variable $x external; $x div 10" to resolve to one of the expected results  but got System.Exception: PRSC Error:
K-LogicExpr-34,Type casting to XsAnyUri has not been implemented yet.
K-StartsWithFunc-6,The function starts-with with arity 2 is not registered.
Constr-compelem-eqname-2,PRSC Error:
re00898,Assert.Throws() Failure
K2-SeqSubsequenceFunc-7,The function fn:subsequence with arity 3 is not registered.
cbcl-first-in-sequence-012,PRSC Error:
K-SeqExprCast-1479,Assert.Throws() Failure
K-SeqExprCast-590,Can't parse <Value>[type: XsString  value: 6789] into an int.
fn-outermost-010,Assert.Throws() Failure
d1e63510,PRSC Error:
cbcl-divide-dayTimeDuration-001,Assert.Throws() Failure
K2-VersionProlog-3,Assert.Throws() Failure
cbcl-count-055,PRSC Error:
fn-starts-with-32,Expected executing the XPath "fn:starts-with("Chapter-001"  "Chapter-1"  "http://www.w3.org/2013/collation/UCA?lang=en;numeric=yes")" to resolve to one of the expected results  but got FontoXPathCSharp.XPathException: The function fn:starts-with with arity 3 is not registered.
orderBy17,PRSC Error:
K2-NumericSubtract-2,PRSC Error:
for-each-004,PRSC Error:
K-SeqMINFunc-32,Input string was not in a correct format.
generalexpression521,PRSC Error:
CastAs236,Atomic Value for XsDecimal is not implemented yet.
functx-functx-is-node-among-descendants-4,PRSC Error:
K-SeqExprCast-106,Type casting to XsHexBinary has not been implemented yet.
fn-existsnpi1args-3,Atomic Value for XsNonPositiveInteger is not implemented yet.
fn-numbernni1args-2,Can't parse 303884545991464527 into an int.
CastAs021,Assert.Throws() Failure
CastableAs101,PRSC Error:
map-get-024,PRSC Error:
CastableAs641,PRSC Error:
Constr-compcomment-string-1,PRSC Error:
annex-6,PRSC Error:
re00434,PRSC Error:
fn-avgintg2args-1,PRSC Error:
K-QuantExprWithout-18,PRSC Error:
Constr-compelem-compname-5,Assert.Throws() Failure
cbcl-cast-unsignedLong-001,Expected executing the XPath "xs:unsignedLong(18446744073709551616)" to resolve to one of the expected results  but got Xunit.Sdk.ThrowsException: Assert.Throws() Failure
K-NumericSubtract-27,No suitable operator function could be found for (XsNumeric  XsNumeric  SubtractOp)
K-GenCompEq-33,Expected executing the XPath "xs:untypedAtomic("6") = remove(("a string"  6)  1)" to resolve to one of the expected results  but got FontoXPathCSharp.XPathException: The function remove with arity 2 is not registered.
K-SubstringBeforeFunc-4,Assert.Equal() Failure
function-literal-272,PRSC Error:
K-SeqExprCast-1178,Assert.Throws() Failure
K2-ExternalVariablesWith-5,Assert.Throws() Failure
K2-FunctionProlog-3,PRSC Error:
annotation-1,PRSC Error:
op-gMonth-equal-10,Type casting to XsGMonth has not been implemented yet.
cbcl-numeric-idivide-009,Expected executing the XPath "
K-SeqExprCast-203,Type casting to XsYearMonthDuration has not been implemented yet.
op-numeric-integer-dividenpi2args-2,PRSC Error:
cbcl-castable-int-003,PRSC Error:
fn-replace-39,The function fn:replace with arity 3 is not registered.
generalexpression344,PRSC Error:
K-ForExprWithout-7,PRSC Error:
K-SeqExprCast-797,Assert.Throws() Failure
fn-matches-50,PRSC Error:
fn-min-11,Casting AbstractValue(XsString) to DoubleValue
fn-concatflt2args-2,Expected XPath fn:concat(xs:float("0") xs:float("-3.4028235E38")) to resolve to 0-3.4028235E38
Steps-leading-lone-slash-11,PRSC Error:
op-numeric-equalulng2args-5,Atomic Value for XsUnsignedLong is not implemented yet.
K2-RoundFunc-83,Atomic Value for XsDecimal is not implemented yet.
fn-codepoints-to-string-14,The function fn:string-to-codepoints with arity 1 is not registered.
fn-function-lookup-793,Expected XPath exists(function-lookup(fn:QName('http://www.w3.org/2005/xpath-functions/array'  'reverse')  1)) to resolve to true
op-concatlng2args-4,Can't parse -92233720368547758 into an int.
K2-FunctionProlog-17,PRSC Error:
annotation-assertion-5,PRSC Error:
ReturnExpr016,PRSC Error:
fn-function-lookup-334,Expected base expression of a function call to evaluate to a sequence of single function item
fn-node-name-21,PRSC Error:
K-SeqExprCast-264,Assert.Throws() Failure
K2-NameTest-11,Assert.Throws() Failure
K-MinutesFromTimeFunc-5,The function minutes-from-time with arity 1 is not registered.
K2-ABSFunc-24,The function fn:abs with arity 1 is not registered.
K-SeqExprCast-136,Type casting to XsHexBinary has not been implemented yet.
K-SeqExprCast-859,PRSC Error:
K2-TokenizeFunc-1,TreatExpr AST to Expression not yet implemented
K2-DirectConElemWhitespace-12,PRSC Error:
NodeTest009-2,PRSC Error:
instanceof31,Type casting to XsDate has not been implemented yet.
K2-DirectConElemContent-38,PRSC Error:
functx-functx-dateTime-1,PRSC Error:
K2-InternalVariablesWithout-5,Assert.Throws() Failure
K-SeqMINFunc-42,Assert.Throws() Failure
Constr-namespace-10,PRSC Error:
op-numeric-subtractnint2args-2,PRSC Error:
K2-RoundFunc-171,Atomic Value for XsDecimal is not implemented yet.
ReturnExpr017,PRSC Error:
re00627,Assert.Throws() Failure
VarDecl005,PRSC Error:
K-SeqExprCast-316,Assert.Throws() Failure
map-contains-006,The function map:contains with arity 2 is not registered.
K-SeqDeepEqualFunc-35,The function index-of with arity 2 is not registered.
fn-minutes-from-time-14,The function fn:minutes-from-time with arity 1 is not registered.
decimal-format-902err,Assert.Throws() Failure
K2-DirectConElemNamespace-41,PRSC Error:
fn-outermost-036,PRSC Error:
Constr-compelem-eqname-entities-2,PRSC Error:
fn-string-length-24,PRSC Error:
CastAs447,Assert.Throws() Failure
Lookup-143,PRSC Error:
Constr-cont-document-2,PRSC Error:
cbcl-castable-NMTOKENS-012,PRSC Error:
quantexpr-68,PRSC Error:
re00750,Assert.Throws() Failure
Constr-compattr-compname-14,Assert.Throws() Failure
K-SeqExprCast-1466,Assert.Throws() Failure
fn-avg-mix-args-062,Assert.Throws() Failure
K-NumericLT-21,The function timezone-from-time with arity 1 is not registered.
generalexpression158,PRSC Error:
K-ForExprPositionalVar-2,Assert.Throws() Failure
fn-minutes-from-duration-17,The function fn:minutes-from-duration with arity 1 is not registered.
K-TokenizeFunc-4,Assert.Equal() Failure
CastAs601,Type casting to XsBase64Binary has not been implemented yet.
fn-ceiling-double-4,PRSC Error:
d1e74809,PRSC Error:
re00358,PRSC Error:
K2-ForExprWithout-35,PRSC Error:
Axes015-1,PRSC Error:
vardeclwithtype-8,PRSC Error:
function-literal-314,PRSC Error:
re00824,Assert.Throws() Failure
followingsibling-5,PRSC Error:
CastableAs246,PRSC Error:
fn-function-name-023,PRSC Error:
K-CodepointToStringFunc-14,Expected executing the XPath "string-to-codepoints(codepoints-to-string(14))" to resolve to one of the expected results  but got System.Exception: PRSC Error:
fn-replace3args-3,The function fn:replace with arity 3 is not registered.
K-SeqExprCast-776,Assert.Throws() Failure
K2-NameTest-56,Expected executing the XPath "" to resolve to one of the expected results  but got System.Exception: PRSC Error:
fn-year-from-dateTime-10,The function fn:year-from-dateTime with arity 1 is not registered.
op-dayTimeDuration-equal2args-14,Type casting to XsDayTimeDuration has not been implemented yet.
functx-functx-contains-word-4,PRSC Error:
fn-parse-json-824,Expected executing the XPath "parse-json('["\u0000"]'  map{'escape':false()  'liberal':true()})" to resolve to one of the expected results  but got System.Exception: PRSC Error:
CastAs282,Assert.Throws() Failure
fo-test-fn-iri-to-uri-002,The function fn:iri-to-uri with arity 1 is not registered.
FOAR0001_6,Assert.Throws() Failure
functx-functx-add-attributes-5,PRSC Error:
surrogates02,PRSC Error:
K-SeqExprCast-744,Type casting to XsDayTimeDuration has not been implemented yet.
generalexpression299,PRSC Error:
cbcl-anyURI-007,Type casting to XsAnyUri has not been implemented yet.
fn-years-from-duration-6,PRSC Error:
K2-SeqExprCast-92,Assert.Throws() Failure
K-QuantExprWithout-79,Assert.Throws() Failure
filterexpressionhc3,PRSC Error:
K-SeqExprCast-1307,PRSC Error:
qname-cast-4,PRSC Error:
op-dayTimeDuration-greater-than2args-4,Type casting to XsDayTimeDuration has not been implemented yet.
K-GenCompLT-2,PRSC Error:
re00727,PRSC Error:
K-DurationEQ-6,Type casting to XsDuration has not been implemented yet.
re00588,Assert.Throws() Failure
fo-test-array-put-001,PRSC Error:
op-yearMonthDuration-less-than2args-4,Type casting to XsYearMonthDuration has not been implemented yet.
Orderexpr-19,PRSC Error:
generalexpression67,PRSC Error:
fn-function-lookup-821,Expected XPath exists(function-lookup(fn:QName('http://www.w3.org/2005/xpath-functions/map'  'merge')  1)) to resolve to true
fn-stringnint1args-1,Can't parse -999999999999999999 into an int.
K2-Axes-14,Assert.Throws() Failure
MapConstructor-017,PRSC Error:
fn-insert-before-mix-args-011,The function fn:insert-before with arity 3 is not registered.
function-literal-375,PRSC Error:
K-SeqExprCast-1239,PRSC Error:
fn-deep-equal-mix-args-018,Can't parse 1.01 into an int.
instanceof47,PRSC Error:
fn-function-lookup-482,Expected base expression of a function call to evaluate to a sequence of single function item
K2-EndsWithFunc-6,PRSC Error:
fn-remove-mix-args-006,The function fn:remove with arity 2 is not registered.
op-numeric-greater-thandec2args-1,Atomic Value for XsDecimal is not implemented yet.
K2-MatchesFunc-8,Assert.Throws() Failure
re00152,PRSC Error:
K2-ComputeConAttr-10,PRSC Error:
K-SeqCountFunc-15,The function to with arity 2 is not registered.
op-date-less-than2args-10,Type casting to XsDate has not been implemented yet.
K-SeqExprCast-207,Type casting to XsYearMonthDuration has not been implemented yet.
generalexpression132,Expected XPath (10000 50000) != (10000 50000) to resolve to true
cbcl-anyURI-012b,Type casting to XsAnyUri has not been implemented yet.
internalcontextitem-5,Can't parse <Value>[type: XsInt  value: 2] into an int.
op-numeric-equaldec2args-8,Atomic Value for XsDecimal is not implemented yet.
d1e77419,Assert.Throws() Failure
fn-idref-19,PRSC Error:
op-add-yearMonthDurations2args-4,Type casting to XsYearMonthDuration has not been implemented yet.
K-NumericSubtract-19,No suitable operator function could be found for (XsNumeric  XsNumeric  SubtractOp)
XML10-4ed-Excluded-char-1,Assert.Throws() Failure
inline-fn-035,PRSC Error:
function-literal-147,PRSC Error:
CastableAs181,PRSC Error:
fn-function-lookup-116,Expected base expression of a function call to evaluate to a sequence of single function item
op-qname-equal-10,PerformValueCompare: Handle QName
fn-function-lookup-786,PRSC Error:
casthcds32,PRSC Error:
K2-DirectConElemNamespace-46,PRSC Error:
fn-starts-with-17,The function fn:starts-with with arity 3 is not registered.
fn-function-lookup-046,Expected base expression of a function call to evaluate to a sequence of single function item
CastableAs562,PRSC Error:
op-logical-and-062,Atomic Value for XsDecimal is not implemented yet.
fn-max-19,PRSC Error:
cbcl-fn-insert-before-002,The function insert-before with arity 3 is not registered.
fn-union-node-args-003,PRSC Error:
cbcl-castable-impure-007,PRSC Error:
fn-implicit-timezone-18,PRSC Error:
fn-function-lookup-779,Expected XPath exists(function-lookup(fn:QName('http://www.w3.org/2005/xpath-functions/array'  'for-each')  2)) to resolve to true
K2-SeqExprCast-288,Assert.Throws() Failure
functx-fn-substring-after-6,The function substring-after with arity 2 is not registered.
re00423,PRSC Error:
array-subarray-302,PRSC Error:
re00726,PRSC Error:
K2-InternalVariablesWithout-1c,Assert.Throws() Failure
K-SeqIndexOfFunc-12,PRSC Error:
Constr-elem-curlybr-6,Assert.Throws() Failure
fn-normalize-space-25,Value was either too large or too small for an Int32.
K-MonthFromDateTimeFunc-4,The function month-from-dateTime with arity 1 is not registered.
CastableAs049,PRSC Error:
XMark-Q1,PRSC Error:
ArrowPostfix-007,The function head with arity 1 is not registered.
fn-hours-from-time-5,The function fn:hours-from-time with arity 1 is not registered.
function-literal-356,PRSC Error:
K2-FloorFunc-8,The function floor with arity 1 is not registered.
functx-functx-pad-string-to-length-all,PRSC Error:
fn-reversedbl1args-2,PRSC Error:
Orderexpr-18,Expected executing the XPath "unordered {fn:reverse((2 3))}" to resolve to one of the expected results  but got System.Exception: PRSC Error:
cbcl-boolean-002,PRSC Error:
K-SeqExprCast-148,Assert.Throws() Failure
fn-translate-17,PRSC Error:
K2-SeqUnion-31,PRSC Error:
FunctionCall-015,PRSC Error:
K-Literals-46,PRSC Error:
K2-SeqDeepEqualFunc-15,PRSC Error:
fn-day-from-dateTime-6,The function fn:day-from-dateTime with arity 1 is not registered.
K-TimeSubtract-2,Type casting to XsTime has not been implemented yet.
generalexpression216,PRSC Error:
K2-SeqExprCast-101,Assert.Throws() Failure
Steps-leading-lone-slash-12,PRSC Error:
fn-not-28,Assert.Throws() Failure
K-SeqExprCast-613,PRSC Error:
K2-NameTest-50,Expected executing the XPath "" to resolve to one of the expected results  but got System.Exception: PRSC Error:
Steps-leading-lone-slash-7,Assert.Throws() Failure
inline-function-1,PRSC Error:
re00086a,PRSC Error:
function-literal-051,PRSC Error:
K-SeqExprCast-1268,Type casting to XsBase64Binary has not been implemented yet.
K2-SeqUnion-11,PRSC Error:
instanceof105,Can't parse 12678967543233 into an int.
eqname-028,PRSC Error:
op-gYearMonth-equal2args-6,Type casting to XsGYearMonth has not been implemented yet.
K-RangeExpr-13,The function reverse with arity 1 is not registered.
XQST0070_4,Assert.Throws() Failure
fn-notlng1args-1,Can't parse -92233720368547758 into an int.
fn-minutes-from-duration-16,The function fn:minutes-from-duration with arity 1 is not registered.
K-SeqExprCast-299,Assert.Throws() Failure
cbcl-divide-dayTimeDuration-by-dayTimeDuration-001,Expected executing the XPath "xs:dayTimeDuration("P9223372036854775807D") div xs:dayTimeDuration("P0D")" to resolve to one of the expected results  but got Xunit.Sdk.ThrowsException: Assert.Throws() Failure
K2-SeqUnion-36,PRSC Error:
re00130a,PRSC Error:
cbcl-numeric-less-than-003,PRSC Error:
op-date-equal2args-16,Type casting to XsDate has not been implemented yet.
K-StringToCodepointFunc-3,The function string-to-codepoints with arity 1 is not registered.
cbcl-date-ne-001,Expected executing the XPath "xs:date("25252734927766555-07-28") != xs:date("-25252734927766555-06-07+02:00")" to resolve to one of the expected results  but got Xunit.Sdk.ThrowsException: Assert.Throws() Failure
cbcl-castable-IDREFS-015,PRSC Error:
op-dateTime-greater-than2args-4,Type casting to XsDateTime has not been implemented yet.
K-QNameEQ-6,Assert.Throws() Failure
CastableAs211,PRSC Error:
cbcl-timezone-from-date-003,PRSC Error:
K2-SeqExprCast-75,Assert.Throws() Failure
K2-SeqDeepEqualFunc-35,Atomic Value for XsNcName is not implemented yet.
fn-normalize-space-23,PRSC Error:
K2-SeqExprCast-433,Assert.Throws() Failure
VarDecl059,PRSC Error:
fn-function-lookup-169,Expected XPath exists(function-lookup(fn:QName('http://www.w3.org/2005/xpath-functions'  'iri-to-uri')  1)) to resolve to true
cbcl-plus-033,Assert.Throws() Failure
K2-DirectConOther-26,Assert.Throws() Failure
array-filter-003,PRSC Error:
op-dayTimeDuration-less-than-7,Type casting to XsDayTimeDuration has not been implemented yet.
FunctionCall-048,Assert.Throws() Failure
K-ForExprWithout-34,Assert.Throws() Failure
K-SeqExprCast-200,Assert.Throws() Failure
CastAs024,Assert.Throws() Failure
VarDecl048,PRSC Error:
re00902,Assert.Throws() Failure
function-literal-261,PRSC Error:
UnaryLookup-021,PRSC Error:
K2-ExternalVariablesWith-2,Assert.Throws() Failure
vardeclwithtype-15a,Assert.Throws() Failure
fo-test-fn-format-integer-002,The function format-integer with arity 3 is not registered.
fn-string-24,The given key 'URI' was not present in the dictionary.
K-SeqExprCast-758,Assert.Throws() Failure
K2-DirectConOther-19,Assert.Throws() Failure
re00335,PRSC Error:
fn-substring-after-18,The function fn:substring-after with arity 2 is not registered.
K-SeqExprCast-661,PRSC Error:
re00183,PRSC Error:
K-SeqExprCast-509,PRSC Error:
K2-SeqDeepEqualFunc-31,PRSC Error:
FunctionCall-034,Assert.Throws() Failure
annotation-assertion-1,PRSC Error:
functx-functx-between-exclusive-4,PRSC Error:
K2-SeqExprCast-193,Atomic Value for XsToken is not implemented yet.
K2-DirectConOther-56,Assert.Throws() Failure
K-SeqExprCast-1301,PRSC Error:
K-SeqExprCast-58,Can't parse <Value>[type: XsInt  value: 3] into an int.
K2-Axes-38,Expected executing the XPath "123[..]" to resolve to one of the expected results  but got Xunit.Sdk.ThrowsException: Assert.Throws() Failure
fn-hours-from-time-4,The function fn:hours-from-time with arity 1 is not registered.
fn-avg-mix-args-048,Assert.Throws() Failure
orderbywithout-40,PRSC Error:
fn-sumflt3args-3,PRSC Error:
functx-functx-total-minutes-from-duration-3,PRSC Error:
fn-function-lookup-113,Expected XPath exists(function-lookup(fn:QName('http://www.w3.org/2005/xpath-functions'  'normalize-space')  0)) to resolve to true
op-numeric-equalpint2args-10,Atomic Value for XsPositiveInteger is not implemented yet.
fn-minutes-from-time-1,The function fn:minutes-from-time with arity 1 is not registered.
function-literal-039,PRSC Error:
re00021,Assert.Throws() Failure
K2-RoundFunc-114,PRSC Error:
fn-number-7,PRSC Error:
K2-RoundEvenFunc-5,Can't parse 2.5 into an int.
fn-one-or-morenni1args-1,The function fn:one-or-more with arity 1 is not registered.
K-SeqIndexOfFunc-4,Assert.Equal() Failure
re00181,PRSC Error:
fn-upper-case-5,The function fn:upper-case with arity 1 is not registered.
fn-union-node-args-018,Expected XPath (/atomic:root/atomic:duration/text()) | (/atomic:root/atomic:duration/text()) to resolve to P1Y2M3DT10H30M
re00749,PRSC Error:
VarDecl021,PRSC Error:
fo-test-math-pow-017,The function math:pow with arity 2 is not registered.
fo-test-fn-contains-token-004,The function fn:contains-token with arity 3 is not registered.
fn-function-lookup-355,Expected XPath exists(function-lookup(fn:QName('http://www.w3.org/2005/xpath-functions'  'element-with-id')  2)) to resolve to true
Axes043-2,PRSC Error:
K2-Axes-7,Assert.Throws() Failure
K2-SeqMINFunc-8,PRSC Error:
fn-concatflt2args-3,Expected XPath fn:concat(xs:float("3.4028235E38") xs:float("-3.4028235E38")) to resolve to 3.4028235E38-3.4028235E38
K-SeqExprCast-1264,Type casting to XsBase64Binary has not been implemented yet.
quantExpr-24,PRSC Error:
re00299,PRSC Error:
Castable-ListType-14,PRSC Error:
cbcl-plus-032,Assert.Throws() Failure
fo-test-math-pow-010,PRSC Error:
cbcl-date-greater-than-013,PRSC Error:
K2-SeqExprCast-225,Assert.Throws() Failure
fn-notintg1args-2,Can't parse 830993497117024304 into an int.
cbcl-error-030,Expected executing the XPath "empty(fn:remove( fn:error()  1))" to resolve to one of the expected results  but got FontoXPathCSharp.XPathException: The function fn:remove with arity 2 is not registered.
contextDecl-042,PRSC Error:
K2-DirectConElemAttr-57,Assert.Throws() Failure
cbcl-cast-short-003,Assert.Throws() Failure
K-SeqExprCast-1246,Assert.Throws() Failure
d1e63783,Skipped test  it was a assert-permutation
cbcl-numeric-less-than-015,PRSC Error:
op-logical-or-096,Atomic Value for XsLong is not implemented yet.
functx-fn-name-3,PRSC Error:
Lookup-156,Assert.Throws() Failure
orderBy62,PRSC Error:
cbcl-count-114,PRSC Error:
op-numeric-integer-divideint2args-2,PRSC Error:
K-DatesSubtract-3,Assert.Throws() Failure
op-dateTime-less-than2args-3,Type casting to XsDateTime has not been implemented yet.
boolean-004,Assert.Throws() Failure
K-SeqExprCastable-10,Assert.Throws() Failure
fn-tokenize-16,The function fn:tokenize with arity 2 is not registered.
value-comp-eq-int-3,Expected XPath 40 eq xs:integer(/works/employee[1]/hours) to resolve to true
array-for-each-pair-302,PRSC Error:
K-SeqSUMFunc-26,Assert.Equal() Failure
fn-seconds-from-dateTime1args-2,The function fn:seconds-from-dateTime with arity 1 is not registered.
op-logical-and-155,Atomic Value for XsUnsignedByte is not implemented yet.
K-NumericDivide-10,No suitable operator function could be found for (XsNumeric  XsNumeric  DivOp)
op-numeric-unary-minuspint1args-2,PRSC Error:
K-SeqExprCast-1255,PRSC Error:
filterexpressionhc13,PRSC Error:
map-contains-001,PRSC Error:
fn-months-from-duration-15,PRSC Error:
re00257,PRSC Error:
fn-function-lookup-811,Expected XPath exists(function-lookup(fn:QName('http://www.w3.org/2005/xpath-functions/map'  'entry')  2)) to resolve to true
K-SeqSubsequenceFunc-33,The function subsequence with arity 3 is not registered.
array-insert-before-511,Assert.Throws() Failure
K-FunctionCallExpr-7,Assert.Throws() Failure
op-logical-and-153,Atomic Value for XsUnsignedByte is not implemented yet.
fn-function-lookup-019,Expected XPath exists(function-lookup(fn:QName('http://www.w3.org/2005/xpath-functions'  'base-uri')  1)) to resolve to true
static-context-1,Assert.Throws() Failure
op-numeric-subtractsht2args-1,PRSC Error:
cbcl-gDay-equal-007,The function implicit-timezone with arity 0 is not registered.
K-SeqExprCast-997,PRSC Error:
fo-test-fn-deep-equal-003,PRSC Error:
CastAs370,Type casting to XsDateTime has not been implemented yet.
CastAs296,Assert.Throws() Failure
inline-fn-023,PRSC Error:
fn-dateTime-22,The function fn:adjust-dateTime-to-timezone with arity 2 is not registered.
functx-functx-update-attributes-3,PRSC Error:
fn-hours-from-time-16,The function fn:hours-from-time with arity 1 is not registered.
fn-normalize-space-16,Value was either too large or too small for an Int32.
op-duration-equal-19,Type casting to XsDuration has not been implemented yet.
Lookup-040,PRSC Error:
cbcl-boolean-equal-005,PRSC Error:
op-dateTime-greater-than-8,Type casting to XsDateTime has not been implemented yet.
re00270,PRSC Error:
Lookup-002,PRSC Error:
generalexpression459,PRSC Error:
K-SeqExprCast-195,Assert.Throws() Failure
K2-NumericMod-29,No suitable operator function could be found for (XsNumeric  XsNumeric  ModOp)
VarDecl056,PRSC Error:
fn-function-lookup-484,Expected base expression of a function call to evaluate to a sequence of single function item
CastAs201,Expected XPath xs:double("1e8") cast as xs:string to resolve to 1.0E8
cbcl-numeric-multiply-009,PRSC Error:
sgml-queries-results-q8b,Expected executing the XPath "" to resolve to one of the expected results  but got System.Exception: PRSC Error:
function-literal-107,PRSC Error:
RangeExpr-414d,The function to with arity 2 is not registered.
preceding-10,NodeAfterOp AST to Expression not yet implemented
fn-translate-5,The function fn:translate with arity 3 is not registered.
cbcl-div-004,Assert.Throws() Failure
K-TimezoneFromTimeFunc-7,The function timezone-from-time with arity 1 is not registered.
K-QuantExprWithout-58,PRSC Error:
K-QuantExprWithout-25,PRSC Error:
CastAs537,Assert.Throws() Failure
d1e41255,PRSC Error:
fn-parse-json-003,PRSC Error:
cbcl-castable-decimal-003,PRSC Error:
externalcontextitem-2,PRSC Error:
eqname-013,PRSC Error:
orderbywithout-27,PRSC Error:
extvardeclwithtype-1,PRSC Error:
CastAs305,Assert.Throws() Failure
re00067,PRSC Error:
Axes063-2,PRSC Error:
extvardeclwithtype-21,PRSC Error:
K-SeqExprCast-137,Type casting to XsHexBinary has not been implemented yet.
cbcl-matches-045,BuiltInFunctionsString.FnMatches  XSD pattern compiling needs to be added.
d1e55090,PRSC Error:
K2-ErrorFunc-1,Expected executing the XPath "(1  2  error())[2]" to resolve to one of the expected results  but got FontoXPathCSharp.XPathException: The function error with arity 0 is not registered.
fold-right-003,PRSC Error:
generalexpression48,PRSC Error:
hof-018,PRSC Error:
op-numeric-multiplynni2args-4,PRSC Error:
re00935,PRSC Error:
re00255,PRSC Error:
functx-fn-local-name-from-QName-1,The function local-name-from-QName with arity 1 is not registered.
K-StringFunc-5,The function current-time with arity 0 is not registered.
K-QuantExprWithout-92,PRSC Error:
K-GenCompNE-23,XPTY0004: Casting not supported from given type to xs:boolean or any of its derived types.
function-literal-445,PRSC Error:
fo-test-fn-exists-002,The function fn:remove with arity 2 is not registered.
math-pow-030,PRSC Error:
fn-avgpint2args-2,PRSC Error:
cbcl-date-greater-equal-003,Type casting to XsDate has not been implemented yet.
op-subtract-dayTimeDurations2args-3,Type casting to XsDayTimeDuration has not been implemented yet.
fn-function-lookup-755,The function fn:collation-key with arity 1 is not registered.
cbcl-gYearMonth-equal-003,The function implicit-timezone with arity 0 is not registered.
op-numeric-addnni2args-2,PRSC Error:
K2-DirectConElem-27,Assert.Throws() Failure
d1e76091,Assert.Throws() Failure
fn-hours-from-dateTime1args-3,The function fn:hours-from-dateTime with arity 1 is not registered.
whereClause-11,PRSC Error:
fn-substring-22,The function fn:substring with arity 3 is not registered.
functx-functx-number-of-matches-2,PRSC Error:
K-DateTimeLT-6,Type casting to XsDateTime has not been implemented yet.
fn-function-lookup-010,Expected base expression of a function call to evaluate to a sequence of single function item
fn-innermost-044,PRSC Error:
K2-NameTest-38,Assert.Throws() Failure
ForExprType001,PRSC Error:
re00605,PRSC Error:
K-SeqExprCast-248,Assert.Throws() Failure
d1e71531,PRSC Error:
op-logical-and-121,Atomic Value for XsUnsignedInt is not implemented yet.
comp-elem-bad-name-2,Assert.Throws() Failure
prolog-version-4-v3,PRSC Error:
fn-innermost-009,Assert.Equal() Failure
XPTY0004_05,Assert.Throws() Failure
K-SeqExprCast-1292,Assert.Throws() Failure
op-numeric-subtractlng2args-1,PRSC Error:
fn-sumnint1args-3,PRSC Error:
functx-fn-hours-from-duration-1,PRSC Error:
functx-fn-tokenize-11,The function tokenize with arity 2 is not registered.
CastableAs346,PRSC Error:
K-DateTimeEQ-4,Type casting to XsDateTime has not been implemented yet.
re00017,Assert.Throws() Failure
