K-MinutesFromTimeFunc-4,The function minutes-from-time with arity 1 is not registered.
K2-SeqExprCast-108,Assert.Throws() Failure
K-ContainsFunc-5,The function contains with arity 3 is not registered.
K-SeqExprCast-224,Assert.Throws() Failure
K2-SeqExprCast-82,Assert.Throws() Failure
K-SeqExprCast-262,Assert.Throws() Failure
fn-intersect-node-args-021,IntersectOp AST to Expression not yet implemented
fn-current-date-18,The function fn:current-date with arity 0 is not registered.
K2-SeqExprCast-176,Assert.Throws() Failure
fn-dateTime-1,The function fn:dateTime with arity 2 is not registered.
K-DayTimeDurationGT-6,Type casting to XsDayTimeDuration has not been implemented yet.
K-CombinedErrorCodes-10,Expected executing the XPath "validate { () }" to resolve to one of the expected results  but got Xunit.Sdk.ThrowsException: Assert.Throws() Failure
K2-DirectConElem-22,Assert.Throws() Failure
K2-SeqExprCast-95,Assert.Throws() Failure
liam-contains-003,The function fn:contains with arity 3 is not registered.
K-SeqMAXFunc-15,Input string was not in a correct format.
CastAs202,Expected XPath xs:double("INF") cast as xs:string to resolve to INF
K-NumericAdd-19,Expected XPath (xs:float(6) + xs:integer(2)) instance of xs:float to resolve to true
K-RoundFunc-4,Atomic Value for XsDecimal is not implemented yet.
fn-replace-29,The function fn:replace with arity 3 is not registered.
op-dateTime-less-than2args-9,Type casting to XsDateTime has not been implemented yet.
K2-OrderbyExprWithout-36,Expected executing the XPath "let $i := (xs:hexBinary("FF")  xs:time("03:03:03Z")  xs:hexBinary("FF")) order by $i[1] return $i" to resolve to one of the expected results  but got FontoXPathCSharp.XPathException: Use of XQuery FLWOR expressions in XPath is no allowed
K2-CeilingFunc-8,The function ceiling with arity 1 is not registered.
op-dateTime-greater-than2args-9,Type casting to XsDateTime has not been implemented yet.
re00908,Assert.Throws() Failure
op-logical-or-098,Atomic Value for XsLong is not implemented yet.
op-qname-equal-17,PerformValueCompare: Handle QName
fn-function-lookup-007,Expected XPath exists(function-lookup(fn:QName('http://www.w3.org/2005/xpath-functions'  'nilled')  1)) to resolve to true
ArrowPostfix-019,The function abs with arity 1 is not registered.
fn-function-lookup-094,Expected base expression of a function call to evaluate to a sequence of single function item
CastAs038,Type casting to XsDateTime has not been implemented yet.
CastAs628,Assert.Throws() Failure
nodeexpressionhc2,IsOp AST to Expression not yet implemented
fn-starts-with-24,The function fn:starts-with with arity 3 is not registered.
op-subtract-yearMonthDurations-13,Type casting to XsYearMonthDuration has not been implemented yet.
K2-RoundFunc-30,XPTY0004: Casting not supported from given type to xs:decimal or any of its derived types.
RangeExpr-411,The function to with arity 2 is not registered.
op-logical-and-105,Atomic Value for XsUnsignedLong is not implemented yet.
K-SeqExprCast-966,Assert.Throws() Failure
K-YearMonthDurationMultiply-6,Assert.Throws() Failure
CastAs-ListType-6,Assert.Throws() Failure
FunctionCall-034,Assert.Throws() Failure
CastAs019,Assert.Throws() Failure
xs-double-002,Attempted to divide by zero.
K-SeqExprCast-441,Assert.Throws() Failure
map-get-906,Assert.Throws() Failure
fn-replace-20,The function fn:replace with arity 3 is not registered.
Constr-cont-attr-1,Assert.Throws() Failure
K-FilterExpr-52,Expected executing the XPath "((0  1  2  "a"  "b"  "c")[. instance of xs:integer][. treat as xs:integer eq 0] treat as xs:integer) eq 0" to resolve to one of the expected results  but got System.NotImplementedException: TreatExpr AST to Expression not yet implemented
xs-dateTimeStamp-3,Assert.Throws() Failure
K2-DirectConElemAttr-9,Assert.Throws() Failure
CastAs096,Expected XPath xs:string("1e-5") cast as xs:double to resolve to 0.00001
fn-booleanpint1args-3,Can't parse 999999999999999999 into an int.
functx-fn-starts-with-5,The function starts-with with arity 2 is not registered.
re00870,Assert.Throws() Failure
fn-translate-1,The function fn:translate with arity 3 is not registered.
fn-current-time-24,The function current-date with arity 0 is not registered.
re00681,Assert.Throws() Failure
K-SeqExprCast-634,Assert.Throws() Failure
fn-tokenize-35,The function fn:tokenize with arity 3 is not registered.
K-ConstructionProlog-4,Assert.Throws() Failure
K-ValCompTypeChecking-17,Assert.Throws() Failure
K2-SeqExprCast-113,Assert.Throws() Failure
math-log10-006,The function math:log10 with arity 1 is not registered.
op-numeric-less-thannni2args-3,Can't parse 999999999999999999 into an int.
op-divide-yearMonthDuration-13,Type casting to XsYearMonthDuration has not been implemented yet.
array-get-009,Assert.Equal() Failure
K-TranslateFunc-7,The function translate with arity 3 is not registered.
K-MatchesFunc-1,Assert.Throws() Failure
K-SeqExprCast-427,The function subsequence with arity 3 is not registered.
cbcl-minus-019,Assert.Throws() Failure
fn-subsequence-mix-args-009,The function fn:subsequence with arity 3 is not registered.
CastAs568,Assert.Throws() Failure
cbcl-min-017,Assert.Throws() Failure
fn-emptynni1args-3,Can't parse 999999999999999999 into an int.
string-constructor-913,Assert.Throws() Failure
K-NumericSubtract-23,Value was either too large or too small for a Decimal.
fn-minutes-from-duration-17,The function fn:minutes-from-duration with arity 1 is not registered.
op-numeric-equaldec2args-9,Atomic Value for XsDecimal is not implemented yet.
Lookup-121,Expected XPath  to (deep equally) resolve to 'a'  'b'  'b'  'c'  'e'  'f'
cbcl-gMonth-equal-004,The function implicit-timezone with arity 0 is not registered.
fn-year-from-date1args-3,The function fn:year-from-date with arity 1 is not registered.
fn-day-from-date-2,The function fn:day-from-date with arity 1 is not registered.
CastAs599,Type casting to XsBase64Binary has not been implemented yet.
K2-ABSFunc-15,The function fn:abs with arity 1 is not registered.
K2-SeqExprCast-250,Assert.Throws() Failure
K2-ComputeConAttr-5,Assert.Throws() Failure
op-yearMonthDuration-greater-than2args-2,Type casting to XsYearMonthDuration has not been implemented yet.
internalcontextitem-7,Can't parse <Value>[type: XsBoolean  value: False] into an bool.
K-SeqExprCast-1441,Assert.Throws() Failure
op-multiply-yearMonthDuration-3,Type casting to XsYearMonthDuration has not been implemented yet.
predicates-21,The given key 'URI' was not present in the dictionary.
fo-test-fn-substring-after-004,The function fn:substring-after with arity 3 is not registered.
fn-stringdbl1args-2,SingletonSequence.Map not implemented
fo-test-fn-substring-003,The function fn:substring with arity 3 is not registered.
fn-false-20,The function fn:contains with arity 2 is not registered.
K2-SeqExprInstanceOf-62,Atomic Value for XsLong is not implemented yet.
fn-hours-from-dateTime-1,The function fn:hours-from-dateTime with arity 1 is not registered.
K-ValCompTypeChecking-26,Assert.Throws() Failure
fn-day-from-dateTime-15,The function fn:day-from-dateTime with arity 1 is not registered.
CastAs-ListType-26,Expected XPath  to (deep equally) resolve to 123  987  567  456
CastAs128,Type casting to XsDate has not been implemented yet.
fn-string-to-codepoints1args-2,The function fn:string-to-codepoints with arity 1 is not registered.
functx-fn-substring-after-all,The function substring-after with arity 2 is not registered.
K-SeqDeepEqualFunc-55,The function to with arity 2 is not registered.
op-gYearMonth-equalNew-2,Type casting to XsGYearMonth has not been implemented yet.
fn-exactly-onelng1args-2,The function fn:exactly-one with arity 1 is not registered.
fn-ends-with-33,Expected executing the XPath "fn:ends-with("Chapter-100"  "Chapter-10"  "http://www.w3.org/2013/collation/UCA?lang=en;numeric=yes")" to resolve to one of the expected results  but got FontoXPathCSharp.XPathException: The function fn:ends-with with arity 3 is not registered.
fn-matches-25,Assert.Throws() Failure
K-DateTimeLT-5,Type casting to XsDateTime has not been implemented yet.
Count008,The given key 'URI' was not present in the dictionary.
K-LogicExpr-16,Assert.Equal() Failure
XPTY0018,Assert.Throws() Failure
K-SeqDeepEqualFunc-29,Expected XPath not(deep-equal((1  1  1)  (3  1  1))) to resolve to true
CastAs135,Assert.Throws() Failure
fn-outermost-039,Value was either too large or too small for an Int32.
fn-current-date-16,The function fn:current-date with arity 0 is not registered.
abbreviatedSyntax-8,Expected XPath /works/employee[5]/hours[2] to resolve to 30
fn-indexof-mix-args-020,The function fn:index-of with arity 2 is not registered.
fn-upper-case1args-2,The function fn:upper-case with arity 1 is not registered.
K2-RoundEvenFunc-12,Value was either too large or too small for a Decimal.
K-SeqMAXFunc-10,Input string was not in a correct format.
FODT0002-4,Assert.Throws() Failure
K-SeqSUMFunc-29,The function sum with arity 1 is not registered.
eqname-019,Assert.Throws() Failure
op-dateTime-greater-than2args-8,Type casting to XsDateTime has not been implemented yet.
cbcl-substring-001,The function fn:substring with arity 3 is not registered.
K-SubstringFunc-9,The function substring with arity 3 is not registered.
K-FilterExpr-15,Expected XPath empty((1  2  3)[4.01]) to resolve to true
fn-insert-before-mix-args-013,The function fn:insert-before with arity 3 is not registered.
fo-test-math-exp10-007,The function math:exp10 with arity 1 is not registered.
ReturnExpr017,Not implemented: ForClause is not implemented yet.
fn-one-or-moreintg1args-1,The function fn:one-or-more with arity 1 is not registered.
boolean-013,Assert.Throws() Failure
cbcl-literals-007,Assert.Throws() Failure
K2-SeqExprCast-267,Assert.Throws() Failure
re00808,Assert.Throws() Failure
CastAs249,Assert.Throws() Failure
function-call-reserved-function-names-033,Assert.Throws() Failure
K-NumericDivide-12,Atomic Value for XsDecimal is not implemented yet.
functx-fn-matches-1,Could not resolve namespace for prefix  using in a for expression
K-YearMonthDurationEQ-6,Type casting to XsYearMonthDuration has not been implemented yet.
fn-notnpi1args-3,Atomic Value for XsNonPositiveInteger is not implemented yet.
fn-outermost-050,The given key 'URI' was not present in the dictionary.
generalexpression171,Expected XPath (/works/employee[1]/hours[1]) != (50000) to resolve to true
functx-fn-avg-5,Could not resolve namespace for prefix  using in a for expression
op-divide-yearMonthDuration2args-2,Type casting to XsYearMonthDuration has not been implemented yet.
predicatesns-3,The given key 'URI' was not present in the dictionary.
K-SeqExprCast-167,Type casting to XsDayTimeDuration has not been implemented yet.
instanceof89,Can't parse 12678967.543233 into an int.
fn-root-14,The function fn:root with arity 1 is not registered.
op-subtract-times-11,Type casting to XsTime has not been implemented yet.
re00989,Assert.Throws() Failure
Constr-compattr-name-3,Assert.Throws() Failure
MapConstructor-039,Assert.Throws() Failure
map-contains-008,The function map:contains with arity 2 is not registered.
K-CodepointToStringFunc-27,The function codepoints-to-string with arity 1 is not registered.
fn-abs-more-args-075,Assert.Equal() Failure
K-DateTimeEQ-14,Assert.Throws() Failure
fn-minutes-from-dateTime1args-1,The function fn:minutes-from-dateTime with arity 1 is not registered.
K-DateEQ-4,Type casting to XsDate has not been implemented yet.
fn-substring-18,The function fn:contains with arity 2 is not registered.
K-SeqMAXFunc-19,Casting AbstractValue(XsInt) to DoubleValue
K2-SeqExprCast-81,Assert.Throws() Failure
function-call-reserved-function-names-028,Assert.Throws() Failure
fn-function-lookup-016,Expected base expression of a function call to evaluate to a sequence of single function item
fn-minutes-from-duration-8,The function fn:minutes-from-duration with arity 1 is not registered.
K-SeqBooleanFunc-7,Type casting to XsAnyUri has not been implemented yet.
K-SeqExprCast-566,Assert.Throws() Failure
K-SeqAVGFunc-20,Value was either too large or too small for an Int32.
map-merge-009,Value was either too large or too small for an Int32.
K-SeqExprCast-1134,Assert.Throws() Failure
re00056,Assert.Throws() Failure
fn-indexof-mix-args-021,The function fn:index-of with arity 2 is not registered.
K2-RoundFunc-56,XPTY0004: Casting not supported from given type to xs:decimal or any of its derived types.
functx-fn-replace-18,The function replace with arity 3 is not registered.
K-SeqExprInstanceOf-39,VoidSequenceType AST to Expression not yet implemented
fn-function-lookup-738,Expected XPath exists(function-lookup(fn:QName('http://www.w3.org/2005/xpath-functions'  'json-doc')  2)) to resolve to true
functx-fn-contains-7,The function contains with arity 2 is not registered.
K2-SeqExprInstanceOf-77,Atomic Value for XsLong is not implemented yet.
Constr-docnode-constrmod-3,Assert.Throws() Failure
K-AnyURIEqual-9,Type casting to XsAnyUri has not been implemented yet.
CastAs379,Assert.Throws() Failure
fo-test-fn-hours-from-duration-003,The function fn:hours-from-duration with arity 1 is not registered.
K-SeqExprCast-1109,Assert.Throws() Failure
cbcl-matches-043,BuiltInFunctionsString.FnMatches  XSD pattern compiling needs to be added.
op-dayTimeDuration-equal2args-13,Type casting to XsDayTimeDuration has not been implemented yet.
fn-function-lookup-004,Expected base expression of a function call to evaluate to a sequence of single function item
fn-existsdec1args-3,Atomic Value for XsDecimal is not implemented yet.
op-logical-or-066,Expected executing the XPath "xs:decimal(9.99999999999999999999999999) or xs:decimal(0)" to resolve to one of the expected results  but got System.Exception: Can't parse 9.99999999999999999999999999 into an int.
generalexpression523,Expected XPath (50000) >= (/works/employee[1]/hours[1] /works/employee[6]/hours[1]) to resolve to true
fn-parse-json-935,Assert.Equal() Failure
K2-OrderbyExprWithout-3,Assert.Throws() Failure
fn-function-lookup-070,Expected base expression of a function call to evaluate to a sequence of single function item
K2-NumericMod-22,Attempted to divide by zero.
fn-innermost-014,Value was either too large or too small for an Int32.
Lookup-211,Assert.Throws() Failure
ForExpr013,Could not find a part of the path '/home/mtesseract/dev/Fonto/FontoXPathCSharp/XPathTest/assets/qt3tests/ForClause/ForExpr-013.out'.
K2-ExternalVariablesWith-22,Assert.Throws() Failure
K-NodeAfter-7,Assert.Throws() Failure
K2-ABSFunc-17,The function fn:abs with arity 1 is not registered.
cbcl-subsequence-015,Not implemented: ForClause is not implemented yet.
K2-SeqExprCast-309,Assert.Throws() Failure
K-QuantExprWithout-3,Assert.Throws() Failure
generate-id-008,The function generate-id with arity 0 is not registered.
functx-fn-remove-1,The function remove with arity 2 is not registered.
fn-lower-case-6,The function fn:lower-case with arity 1 is not registered.
K-SeqExprCast-710,Type casting to XsYearMonthDuration has not been implemented yet.
Constr-comppi-compname-1,Assert.Throws() Failure
op-dayTimeDuration-less-than-14,Type casting to XsDayTimeDuration has not been implemented yet.
cbcl-matches-044,BuiltInFunctionsString.FnMatches  XSD pattern compiling needs to be added.
K2-Axes-84,Assert.Throws() Failure
K-SeqExprCast-508,Assert.Throws() Failure
fn-function-lookup-321,Expected XPath exists(function-lookup(fn:QName('http://www.w3.org/2005/xpath-functions'  'index-of')  3)) to resolve to true
cbcl-cast-token-001b,Not implemented: ForClause is not implemented yet.
K-SeqExprCast-150,Assert.Throws() Failure
K-SeqExprCast-214,Assert.Throws() Failure
fn-name-8,Not implemented: ForClause is not implemented yet.
op-logical-and-073,Can't parse 99999999999999999 into an int.
fn-seconds-from-time-14,The function fn:seconds-from-time with arity 1 is not registered.
fn-current-dateTime-18,The function fn:current-dateTime with arity 0 is not registered.
ancestorself-11,Can't parse <Value>[type: XsInt  value: 0] into an int.
K2-NameTest-42,Assert.Throws() Failure
op-logical-or-059,Value was either too large or too small for a Decimal.
fn-function-lookup-466,Expected base expression of a function call to evaluate to a sequence of single function item
map-merge-023,Not implemented: ForClause is not implemented yet.
cbcl-max-003,Assert.Throws() Failure
filterexpressionhc10,The function to with arity 2 is not registered.
K-SeqExprCast-1427,Assert.Throws() Failure
op-date-greater-than-8,Type casting to XsDate has not been implemented yet.
K-LowerCaseFunc-3,The function lower-case with arity 1 is not registered.
fn-function-lookup-081,Expected XPath exists(function-lookup(fn:QName('http://www.w3.org/2005/xpath-functions/math'  'asin')  1)) to resolve to true
cbcl-dateTime-less-than-003,Type casting to XsDateTime has not been implemented yet.
CastAs243,Assert.Throws() Failure
K2-NodeTest-21,Expected executing the XPath "
fn-tokenize-5,Expected XPath  to (deep equally) resolve to "Some unparsed"  "HTML"  "text"
op-gYear-equal2args-6,Type casting to XsGYear has not been implemented yet.
CastAs037,Assert.Throws() Failure
op-gMonth-equal-14,Type casting to XsGMonth has not been implemented yet.
XQST0022_1,Assert.Throws() Failure
K2-DirectConElem-50,Assert.Throws() Failure
K-FilterExpr-41,Expected XPath (0  1  2)[true()][1] eq 0 to resolve to true
fn-abs-more-args-053,Assert.Equal() Failure
FODT0002-8,Assert.Throws() Failure
Constr-compelem-eqname-entities-7,Could not resolve namespace for prefix  using in a for expression
fn-filter-015,Assert.Throws() Failure
fn-function-lookup-388,Expected base expression of a function call to evaluate to a sequence of single function item
fn-year-from-date-9,The function fn:year-from-date with arity 1 is not registered.
fn-deep-equal-mix-args-031,Type casting to XsTime has not been implemented yet.
functx-fn-replace-7,The function replace with arity 3 is not registered.
CastAs-ListType-17,Assert.Throws() Failure
fo-test-fn-adjust-dateTime-to-timezone-006,The function fn:adjust-dateTime-to-timezone with arity 2 is not registered.
Constr-ws-genchref-2,Could not resolve namespace for prefix  using in a for expression
fn-seconds-from-dateTime-7,The function fn:seconds-from-dateTime with arity 1 is not registered.
fn-codepoint-equal-2,The function fn:codepoint-equal with arity 2 is not registered.
fold-right-009,Assert.Throws() Failure
fn-boolean-mixed-args-038,Atomic Value for XsPositiveInteger is not implemented yet.
RangeExpr-406e,The function to with arity 2 is not registered.
K-SeqInsertBeforeFunc-8,The function insert-before with arity 3 is not registered.
d1e41709d,Expected XPath  to (deep equally) resolve to "d"
K2-SeqExprInstanceOf-58,Atomic Value for XsNonNegativeInteger is not implemented yet.
fo-test-fn-json-to-xml-003,The function json-to-xml with arity 1 is not registered.
function-decl-reserved-function-names-004,Assert.Throws() Failure
K-SeqExprCast-346,Type casting to XsDateTime has not been implemented yet.
CastAs276,Assert.Throws() Failure
fn-concatdbl2args-5,Expected XPath fn:concat(xs:double("-1.7976931348623157E308") xs:double("1.7976931348623157E308")) to resolve to -1.7976931348623157E3081.7976931348623157E308
K-SeqExprCast-1491,Expected executing the XPath "not(xs:NOTATION("prefix:local") castable as xs:NOTATION)" to resolve to one of the expected results  but got Xunit.Sdk.ThrowsException: Assert.Throws() Failure
fn-sumflt3args-1,Expected executing the XPath "fn:sum((xs:float("0") xs:float("-3.4028235E38") xs:float("-3.4028235E38")))" to resolve to one of the expected results  but got FontoXPathCSharp.XPathException: The function fn:sum with arity 1 is not registered.
K-QuantExprWithout-1,Assert.Throws() Failure
fo-test-fn-format-integer-002,The function format-integer with arity 3 is not registered.
re00869,Assert.Throws() Failure
CastAs361,Assert.Throws() Failure
fn-except-node-args-013,ExceptOp AST to Expression not yet implemented
K-InternalVariablesWith-19,Assert.Throws() Failure
op-numeric-less-thanpint2args-1,Atomic Value for XsPositiveInteger is not implemented yet.
comp-elem-bad-name-3,Assert.Throws() Failure
fn-string-to-codepoints-5,The function fn:string-to-codepoints with arity 1 is not registered.
cbcl-gYearMonth-equal-005,The function implicit-timezone with arity 0 is not registered.
K-TimeSubtract-3,Assert.Throws() Failure
fn-function-lookup-275,Expected XPath exists(function-lookup(fn:QName('http://www.w3.org/2005/xpath-functions'  'lang')  1)) to resolve to true
generalexpression90,The variable staff is not in scope.
fn-function-lookup-469,Expected XPath exists(function-lookup(fn:QName('http://www.w3.org/2001/XMLSchema'  'unsignedLong')  1)) to resolve to true
Axes094,Expected executing the XPath "let $attribute as attribute(foo) := attribute foo { } 
CastAs-ListType-3,Assert.Throws() Failure
fn-numberflt1args-3,Expected executing the XPath "fn:number(xs:float("3.4028235E38"))" to resolve to one of the expected results  but got Xunit.Sdk.TrueException: Expected XPath fn:number(xs:float("3.4028235E38")) to resolve to 3.4028234663852885E38
K-FunctionCallExpr-5,Assert.Equal() Failure
op-concatlng2args-2,Can't parse -47175562203048468 into an int.
K-SeqMINFunc-12,Input string was not in a correct format.
cbcl-matches-013,Assert.Throws() Failure
op-numeric-equalintg2args-10,Can't parse -999999999999999999 into an int.
fn-concatlng2args-4,Can't parse -92233720368547758 into an int.
op-dateTime-less-than-10,Type casting to XsDateTime has not been implemented yet.
map-contains-007,The function map:contains with arity 2 is not registered.
fn-notpint1args-2,Can't parse 52704602390610033 into an int.
op-multiply-dayTimeDuration2args-2,Type casting to XsDayTimeDuration has not been implemented yet.
internalcontextitem-4,Can't parse <Value>[type: XsInt  value: 2] into an int.
namespaceDecl-4,Assert.Throws() Failure
re00757,Assert.Throws() Failure
fo-test-fn-substring-002,The function fn:substring with arity 3 is not registered.
fn-parse-json-932,Assert.Equal() Failure
fn-abs-more-args-086,Assert.Equal() Failure
K2-SeqExprCast-455,Assert.Throws() Failure
K2-SeqExprCast-439,Assert.Throws() Failure
op-date-less-than-2,Type casting to XsDate has not been implemented yet.
K2-SeqExprCast-507,Assert.Throws() Failure
rangeExpr-2,The function to with arity 2 is not registered.
Constr-cont-invalid-2,Assert.Throws() Failure
fn-function-lookup-141,Expected XPath exists(function-lookup(fn:QName('http://www.w3.org/2005/xpath-functions'  'substring-before')  3)) to resolve to true
K-FunctionProlog-49,Expected executing the XPath "
fn-min-5,Not implemented: ForClause is not implemented yet.
CastAs626,Type casting to XsAnyUri has not been implemented yet.
ArrowPostfix-029,Skipped test  it was a assert-permutation
K-SeqExprCast-386,Assert.Throws() Failure
fn-function-lookup-017,Expected XPath exists(function-lookup(fn:QName('http://www.w3.org/2005/xpath-functions'  'base-uri')  0)) to resolve to true
fn-function-lookup-040,Expected base expression of a function call to evaluate to a sequence of single function item
XQDY0084,Assert.Throws() Failure
letexprwith-15,Could not resolve namespace for prefix  using in a for expression
K2-CeilingFunc-1,The function ceiling with arity 1 is not registered.
re00614,Assert.Throws() Failure
op-duration-equal-3,Type casting to XsDuration has not been implemented yet.
position-16,Not implemented: ForClause is not implemented yet.
K2-NodeNameFunc-2,Assert.Throws() Failure
K2-DirectConElemNamespace-79,Assert.Throws() Failure
fn-function-lookup-022,Could not resolve namespace for prefix  using in a for expression
fn-function-lookup-170,Expected base expression of a function call to evaluate to a sequence of single function item
fn-parse-json-939,Assert.Equal() Failure
K-SeqExprCast-1126,Assert.Throws() Failure
functx-fn-namespace-uri-from-QName-3,The function namespace-uri-from-QName with arity 1 is not registered.
map-merge-006f,Assert.Throws() Failure
K-SubstringAfterFunc-4,Assert.Equal() Failure
fn-translate3args-3,The function translate with arity 3 is not registered.
fn-encode-for-uri-7,The function fn:encode-for-uri with arity 1 is not registered.
K2-ExternalVariablesWithout-4,Assert.Throws() Failure
K2-SeqExprCast-71,Assert.Throws() Failure
op-date-equal2args-8,Type casting to XsDate has not been implemented yet.
K2-Literals-2,Assert.Throws() Failure
fn-one-or-morenint1args-1,The function fn:one-or-more with arity 1 is not registered.
XQST0046_02,Expected executing the XPath "import module "http://www.example.org/test"; true()" to resolve to one of the expected results  but got Xunit.Sdk.ThrowsException: Assert.Throws() Failure
fn-substring-before-7,Value was either too large or too small for an Int32.
op-divide-yearMonthDuration-by-yMD-13,Type casting to XsYearMonthDuration has not been implemented yet.
K2-AnyURILtGt-4,Type casting to XsAnyUri has not been implemented yet.
CastAs528,Type casting to XsGMonth has not been implemented yet.
op-dayTimeDuration-greater-than-4,Type casting to XsDayTimeDuration has not been implemented yet.
fn-innermost-043,Value was either too large or too small for an Int32.
cbcl-cast-byte-003,Assert.Throws() Failure
fn-upper-case-19,The function fn:string-to-codepoints with arity 1 is not registered.
fo-test-fn-substring-007,The function fn:substring with arity 3 is not registered.
K2-ExternalVariablesWithout-20,Assert.Throws() Failure
K-FunctionCallExpr-7,Assert.Throws() Failure
K2-DirectConElemAttr-21,Assert.Throws() Failure
fn-unordered-mix-args-012,Skipped test  it was a assert-permutation
K2-NameTest-11,Assert.Throws() Failure
K2-ABSFunc-14,The function fn:abs with arity 1 is not registered.
CastAs498,Assert.Throws() Failure
